 [antenna_field.dat]

  É” = 0.000 Åãplane
   --    >>-------   -------   --EÉ”--   -------   -------<< ** >>-------   -------   --EÉ∆--   -------   -------<< ** >>-------   --------<<
 É∆(deg)   FRAD.re   FRAD.im    |FRAD|    FPHASE  FGAI(dB)   **   TRAD.re   TRAD.im    |TRAD|    TPHASE  TGAI(dB)   ** TFGAI(dB)    TPHASE
  83.000  -0.01453  -0.05127   0.05329  -105.819  -14.5117   **   0.03489   0.11671   0.12182    73.356   -7.3306   **   -6.5701  -179.1749 
  84.000  -0.01243  -0.04392   0.04565  -105.802  -15.8565   **   0.03275   0.11774   0.12221    74.455   -7.3024   **   -6.7352  -180.2562 
  85.000  -0.01034  -0.03658   0.03802  -105.787  -17.4452   **   0.03094   0.11862   0.12258    75.381   -7.2760   **   -6.8772  -181.1676 
  86.000  -0.00826  -0.02925   0.03040  -105.775  -19.3875   **   0.02945   0.11933   0.12291    76.136   -7.2528   **   -6.9949  -181.9106 
  87.000  -0.00619  -0.02193   0.02279  -105.765  -21.8895   **   0.02829   0.11989   0.12318    76.721   -7.2337   **   -7.0875  -182.4866 
  88.000  -0.00413  -0.01462   0.01519  -105.759  -25.4136   **   0.02747   0.12029   0.12338    77.138   -7.2196   **   -7.1542  -182.8970 
  89.000  -0.00206  -0.00731   0.00759  -105.755  -31.4356   **   0.02697   0.12053   0.12351    77.388   -7.2108   **   -7.1945  -183.1428 
  90.000  -0.00000  -0.00000   0.00000  -133.942  -60.0000   **   0.02680   0.12061   0.12355    77.471   -7.2079   **   -7.2079  -211.4135 


   --    >>-------   -------   --ER --   -------   -------<< ** >>-------   -------   --EL --   -------   -------<< ** >>-------   --------<<
 É∆(deg)   RRAD.re   RRAD.im    |RRAD|    RPHASE  RGAI(dB)   **   LRAD.re   LRAD.im    |LRAD|    LPHASE  LGAI(dB)   ** TFGAI(dB)     AR(dB)
 -90.000  -0.01340  -0.06030   0.06177  -102.529  -10.2182   **  -0.01340  -0.06030   0.06177  -102.529  -10.2182   **   -7.2079    60.0000 
 -89.000  -0.00982  -0.06140   0.06218   -99.089  -10.1615   **  -0.01682  -0.05924   0.06158  -105.849  -10.2452   **   -7.1929    46.3429 
 -88.000  -0.00608  -0.06253   0.06282   -95.556  -10.0721   **  -0.02008  -0.05821   0.06158  -109.028  -10.2460   **   -7.1479    39.9910 
 -87.000  -0.00218  -0.06369   0.06373   -91.961   -9.9478   **  -0.02317  -0.05721   0.06173  -112.050  -10.2244   **   -7.0736    35.9580 
 -86.000   0.00189  -0.06489   0.06492   -88.336   -9.7872   **  -0.02612  -0.05625   0.06202  -114.907  -10.1844   **   -6.9709    32.8174 
 -85.000   0.00611  -0.06613   0.06641   -84.717   -9.5901   **  -0.02890  -0.05531   0.06241  -117.591  -10.1297   **   -6.8412    30.1577 
 -84.000   0.01051  -0.06740   0.06821   -81.139   -9.3572   **  -0.03154  -0.05440   0.06288  -120.103  -10.0639   **   -6.6859    27.8175 
 -83.000   0.01506  -0.06871   0.07034   -77.633   -9.0905   **  -0.03402  -0.05352   0.06342  -122.443   -9.9902   **   -6.5068    25.7221 
 -82.000   0.01978  -0.07005   0.07279   -74.229   -8.7924   **  -0.03635  -0.05266   0.06399  -124.617   -9.9117   **   -6.3058    23.8305 
 -81.000   0.02467  -0.07144   0.07558   -70.950   -8.4664   **  -0.03854  -0.05183   0.06459  -126.631   -9.8307   **   -6.0849    22.1165 
 -80.000   0.02971  -0.07286   0.07869   -67.814   -8.1161   **  -0.04058  -0.05103   0.06520  -128.493   -9.7495   **   -5.8462    20.5601 
 -79.000   0.03492  -0.07433   0.08212   -64.833   -7.7453   **  -0.04248  -0.05025   0.06580  -130.212   -9.6700   **   -5.5916    19.1449 
 -78.000   0.04029  -0.07583   0.08587   -62.016   -7.3579   **  -0.04424  -0.04949   0.06638  -131.795   -9.5936   **   -5.3231    17.8562 
 -77.000   0.04582  -0.07737   0.08992   -59.366   -6.9575   **  -0.04586  -0.04875   0.06693  -133.252   -9.5216   **   -5.0427    16.6810 
 -76.000   0.05150  -0.07895   0.09426   -56.881   -6.5477   **  -0.04735  -0.04803   0.06745  -134.591   -9.4551   **   -4.7522    15.6075 
 -75.000   0.05734  -0.08057   0.09889   -54.558   -6.1314   **  -0.04871  -0.04733   0.06792  -135.821   -9.3947   **   -4.4532    14.6250 
 -74.000   0.06334  -0.08222   0.10379   -52.392   -5.7113   **  -0.04994  -0.04665   0.06834  -136.948   -9.3413   **   -4.1473    13.7240 
 -73.000   0.06948  -0.08392   0.10895   -50.376   -5.2898   **  -0.05104  -0.04599   0.06870  -137.982   -9.2952   **   -3.8359    12.8959 
 -72.000   0.07578  -0.08565   0.11436   -48.500   -4.8688   **  -0.05202  -0.04534   0.06900  -138.927   -9.2569   **   -3.5204    12.1333 
 -71.000   0.08222  -0.08742   0.12001   -46.758   -4.4499   **  -0.05288  -0.04470   0.06924  -139.792   -9.2267   **   -3.2019    11.4294 
 -70.000   0.08880  -0.08923   0.12589   -45.139   -4.0346   **  -0.05363  -0.04408   0.06942  -140.581   -9.2047   **   -2.8816    10.7782 
 -69.000   0.09552  -0.09108   0.13198   -43.635   -3.6239   **  -0.05426  -0.04347   0.06953  -141.300   -9.1912   **   -2.5603    10.1745 
 -68.000   0.10238  -0.09296   0.13829   -42.238   -3.2187   **  -0.05479  -0.04288   0.06957  -141.953   -9.1862   **   -2.2389     9.6137 
 -67.000   0.10937  -0.09487   0.14479   -40.939   -2.8197   **  -0.05520  -0.04229   0.06954  -142.546   -9.1897   **   -1.9183     9.0916 
 -66.000   0.11649  -0.09682   0.15148   -39.731   -2.4274   **  -0.05552  -0.04171   0.06944  -143.083   -9.2019   **   -1.5990     8.6047 
 -65.000   0.12374  -0.09880   0.15834   -38.607   -2.0423   **  -0.05574  -0.04114   0.06928  -143.566   -9.2227   **   -1.2817     8.1498 
 -64.000   0.13110  -0.10082   0.16538   -37.561   -1.6646   **  -0.05586  -0.04058   0.06904  -144.000   -9.2521   **   -0.9669     7.7240 
 -63.000   0.13858  -0.10286   0.17258   -36.585   -1.2946   **  -0.05588  -0.04003   0.06874  -144.388   -9.2900   **   -0.6550     7.3247 
 -62.000   0.14616  -0.10493   0.17993   -35.675   -0.9323   **  -0.05582  -0.03948   0.06837  -144.732   -9.3365   **   -0.3465     6.9498 
 -61.000   0.15385  -0.10703   0.18742   -34.826   -0.5779   **  -0.05568  -0.03894   0.06794  -145.035   -9.3915   **   -0.0417     6.5973 
 -60.000   0.16164  -0.10916   0.19505   -34.032   -0.2314   **  -0.05545  -0.03840   0.06745  -145.299   -9.4550   **    0.2591     6.2654 
 -59.000   0.16953  -0.11131   0.20280   -33.289    0.1071   **  -0.05515  -0.03786   0.06689  -145.527   -9.5269   **    0.5556     5.9524 
 -58.000   0.17750  -0.11348   0.21067   -32.593    0.4378   **  -0.05476  -0.03733   0.06628  -145.720   -9.6071   **    0.8477     5.6569 
 -57.000   0.18555  -0.11568   0.21865   -31.941    0.7607   **  -0.05431  -0.03680   0.06560  -145.881   -9.6957   **    1.1351     5.3777 
 -56.000   0.19367  -0.11789   0.22673   -31.329    1.0759   **  -0.05379  -0.03627   0.06488  -146.010   -9.7925   **    1.4176     5.1135 
 -55.000   0.20187  -0.12012   0.23490   -30.753    1.3834   **  -0.05321  -0.03574   0.06410  -146.110   -9.8977   **    1.6952     4.8633 
 -54.000   0.21012  -0.12236   0.24315   -30.213    1.6833   **  -0.05256  -0.03521   0.06327  -146.182  -10.0111   **    1.9677     4.6262 
 -53.000   0.21844  -0.12461   0.25148   -29.704    1.9757   **  -0.05186  -0.03468   0.06239  -146.226  -10.1327   **    2.2351     4.4013 
 -52.000   0.22679  -0.12688   0.25987   -29.224    2.2608   **  -0.05110  -0.03415   0.06146  -146.244  -10.2625   **    2.4972     4.1877 
 -51.000   0.23519  -0.12915   0.26832   -28.772    2.5387   **  -0.05029  -0.03362   0.06049  -146.237  -10.4005   **    2.7540     3.9848 
 -50.000   0.24363  -0.13143   0.27681   -28.345    2.8094   **  -0.04943  -0.03308   0.05948  -146.206  -10.5468   **    3.0054     3.7919 
 -49.000   0.25208  -0.13370   0.28535   -27.941    3.0731   **  -0.04853  -0.03255   0.05843  -146.151  -10.7013   **    3.2515     3.6083 
 -48.000   0.26056  -0.13598   0.29391   -27.560    3.3299   **  -0.04758  -0.03201   0.05735  -146.074  -10.8641   **    3.4922     3.4336 
 -47.000   0.26905  -0.13826   0.30249   -27.198    3.5799   **  -0.04660  -0.03146   0.05623  -145.975  -11.0352   **    3.7274     3.2671 
 -46.000   0.27753  -0.14053   0.31109   -26.855    3.8232   **  -0.04558  -0.03091   0.05508  -145.855  -11.2147   **    3.9573     3.1085 
 -45.000   0.28602  -0.14279   0.31968   -26.530    4.0600   **  -0.04453  -0.03036   0.05390  -145.714  -11.4026   **    4.1817     2.9572 
 -44.000   0.29449  -0.14504   0.32827   -26.221    4.2902   **  -0.04345  -0.02981   0.05269  -145.553  -11.5990   **    4.4007     2.8129 
 -43.000   0.30294  -0.14728   0.33684   -25.927    4.5141   **  -0.04235  -0.02924   0.05147  -145.373  -11.8041   **    4.6143     2.6752 
 -42.000   0.31135  -0.14950   0.34538   -25.648    4.7317   **  -0.04122  -0.02868   0.05021  -145.173  -12.0178   **    4.8225     2.5437 
 -41.000   0.31973  -0.15169   0.35389   -25.381    4.9431   **  -0.04007  -0.02811   0.04894  -144.954  -12.2404   **    5.0254     2.4180 
 -40.000   0.32807  -0.15387   0.36236   -25.127    5.1484   **  -0.03890  -0.02753   0.04766  -144.716  -12.4719   **    5.2229     2.2980 
 -39.000   0.33635  -0.15602   0.37077   -24.885    5.3477   **  -0.03772  -0.02694   0.04635  -144.461  -12.7126   **    5.4151     2.1833 
 -38.000   0.34456  -0.15814   0.37912   -24.653    5.5411   **  -0.03652  -0.02635   0.04504  -144.187  -12.9626   **    5.6020     2.0736 
 -37.000   0.35271  -0.16022   0.38739   -24.431    5.7287   **  -0.03532  -0.02576   0.04371  -143.897  -13.2221   **    5.7836     1.9686 
 -36.000   0.36077  -0.16228   0.39559   -24.218    5.9105   **  -0.03411  -0.02516   0.04238  -143.589  -13.4913   **    5.9600     1.8682 
 -35.000   0.36875  -0.16429   0.40369   -24.015    6.0866   **  -0.03289  -0.02455   0.04104  -143.264  -13.7706   **    6.1312     1.7721 
 -34.000   0.37663  -0.16626   0.41169   -23.819    6.2571   **  -0.03167  -0.02393   0.03969  -142.923  -14.0601   **    6.2973     1.6801 
 -33.000   0.38440  -0.16819   0.41959   -23.631    6.4220   **  -0.03045  -0.02331   0.03834  -142.566  -14.3603   **    6.4582     1.5920 
 -32.000   0.39206  -0.17007   0.42736   -23.450    6.5815   **  -0.02923  -0.02268   0.03700  -142.194  -14.6714   **    6.6140     1.5076 
 -31.000   0.39961  -0.17190   0.43501   -23.276    6.7356   **  -0.02802  -0.02204   0.03565  -141.807  -14.9939   **    6.7647     1.4267 
 -30.000   0.40702  -0.17367   0.44252   -23.107    6.8843   **  -0.02681  -0.02140   0.03430  -141.405  -15.3283   **    6.9104     1.3492 
 -29.000   0.41430  -0.17539   0.44989   -22.945    7.0278   **  -0.02561  -0.02075   0.03296  -140.989  -15.6750   **    7.0510     1.2749 
 -28.000   0.42143  -0.17705   0.45711   -22.788    7.1660   **  -0.02442  -0.02009   0.03162  -140.561  -16.0346   **    7.1867     1.2037 
 -27.000   0.42841  -0.17864   0.46416   -22.636    7.2990   **  -0.02325  -0.01942   0.03029  -140.120  -16.4077   **    7.3175     1.1353 
 -26.000   0.43523  -0.18017   0.47105   -22.488    7.4269   **  -0.02209  -0.01875   0.02897  -139.669  -16.7951   **    7.4433     1.0698 
 -25.000   0.44188  -0.18164   0.47775   -22.345    7.5497   **  -0.02094  -0.01807   0.02766  -139.208  -17.1976   **    7.5642     1.0068 
 -24.000   0.44836  -0.18303   0.48428   -22.206    7.6675   **  -0.01981  -0.01738   0.02636  -138.740  -17.6162   **    7.6803     0.9464 
 -23.000   0.45465  -0.18435   0.49060   -22.071    7.7803   **  -0.01871  -0.01669   0.02507  -138.266  -18.0518   **    7.7916     0.8884 
 -22.000   0.46076  -0.18559   0.49673   -21.939    7.8881   **  -0.01762  -0.01599   0.02379  -137.788  -18.5059   **    7.8980     0.8327 
 -21.000   0.46667  -0.18675   0.50265   -21.810    7.9910   **  -0.01656  -0.01528   0.02253  -137.310  -18.9797   **    7.9997     0.7791 
 -20.000   0.47238  -0.18783   0.50836   -21.684    8.0890   **  -0.01552  -0.01456   0.02128  -136.835  -19.4749   **    8.0966     0.7276 
 -19.000   0.47789  -0.18883   0.51384   -21.561    8.1822   **  -0.01451  -0.01383   0.02005  -136.368  -19.9935   **    8.1888     0.6781 
 -18.000   0.48317  -0.18974   0.51910   -21.440    8.2706   **  -0.01353  -0.01310   0.01883  -135.914  -20.5376   **    8.2763     0.6304 
 -17.000   0.48824  -0.19057   0.52412   -21.322    8.3542   **  -0.01257  -0.01236   0.01763  -135.481  -21.1101   **    8.3591     0.5845 
 -16.000   0.49308  -0.19130   0.52890   -21.205    8.4330   **  -0.01164  -0.01161   0.01644  -135.077  -21.7139   **    8.4372     0.5403 
 -15.000   0.49770  -0.19195   0.53343   -21.090    8.5071   **  -0.01075  -0.01086   0.01528  -134.714  -22.3530   **    8.5107     0.4977 
 -14.000   0.50207  -0.19250   0.53771   -20.977    8.5766   **  -0.00989  -0.01009   0.01413  -134.406  -23.0318   **    8.5795     0.4566 
 -13.000   0.50620  -0.19295   0.54173   -20.865    8.6413   **  -0.00906  -0.00932   0.01300  -134.174  -23.7561   **    8.6438     0.4169 
 -12.000   0.51009  -0.19331   0.54549   -20.755    8.7014   **  -0.00826  -0.00854   0.01189  -134.043  -24.5326   **    8.7034     0.3786 
 -11.000   0.51372  -0.19356   0.54898   -20.646    8.7568   **  -0.00751  -0.00776   0.01079  -134.049  -25.3701   **    8.7585     0.3416 
 -10.000   0.51711  -0.19372   0.55220   -20.537    8.8076   **  -0.00678  -0.00696   0.00972  -134.242  -26.2794   **    8.8089     0.3059 
  -9.000   0.52023  -0.19378   0.55515   -20.430    8.8538   **  -0.00610  -0.00616   0.00867  -134.696  -27.2743   **    8.8548     0.2713 
  -8.000   0.52309  -0.19373   0.55781   -20.322    8.8954   **  -0.00545  -0.00535   0.00764  -135.516  -28.3729   **    8.8962     0.2379 
  -7.000   0.52568  -0.19358   0.56019   -20.216    8.9324   **  -0.00484  -0.00454   0.00663  -136.872  -29.5981   **    8.9330     0.2057 
  -6.000   0.52801  -0.19332   0.56229   -20.109    8.9648   **  -0.00427  -0.00371   0.00566  -139.035  -30.9796   **    8.9653     0.1748 
  -5.000   0.53007  -0.19296   0.56410   -20.003    8.9927   **  -0.00374  -0.00288   0.00472  -142.467  -32.5527   **    8.9930     0.1454 
  -4.000   0.53185  -0.19250   0.56561   -19.897    9.0160   **  -0.00326  -0.00203   0.00384  -147.994  -34.3490   **    9.0162     0.1179 
  -3.000   0.53335  -0.19192   0.56683   -19.791    9.0348   **  -0.00281  -0.00119   0.00305  -157.119  -36.3527   **    9.0349     0.0934 
  -2.000   0.53458  -0.19124   0.56776   -19.684    9.0490   **  -0.00240  -0.00033   0.00243  -172.238  -38.3396   **    9.0490     0.0742 
  -1.000   0.53553  -0.19045   0.56839   -19.577    9.0586   **  -0.00204   0.00054   0.00211   165.212  -39.5526   **    9.0587     0.0645 
   0.000   0.53621  -0.18956   0.56872   -19.469    9.0637   **  -0.00172   0.00141   0.00222   140.571  -39.0923   **    9.0637     0.0679 
   1.000   0.53660  -0.18855   0.56876   -19.361    9.0642   **  -0.00144   0.00229   0.00271   122.087  -37.3799   **    9.0643     0.0827 
   2.000   0.53670  -0.18744   0.56850   -19.252    9.0602   **  -0.00120   0.00319   0.00340   110.683  -35.3927   **    9.0603     0.1040 
   3.000   0.53653  -0.18623   0.56793   -19.142    9.0516   **  -0.00101   0.00408   0.00421   103.880  -33.5550   **    9.0518     0.1287 
   4.000   0.53608  -0.18490   0.56707   -19.030    9.0384   **  -0.00086   0.00499   0.00506    99.764  -31.9434   **    9.0387     0.1552 
   5.000   0.53534  -0.18347   0.56591   -18.918    9.0206   **  -0.00075   0.00591   0.00595    97.251  -30.5377   **    9.0211     0.1828 
   6.000   0.53433  -0.18194   0.56446   -18.804    8.9982   **  -0.00069   0.00683   0.00687    95.745  -29.3015   **    8.9989     0.2113 
   7.000   0.53304  -0.18030   0.56270   -18.688    8.9713   **  -0.00067   0.00776   0.00779    94.901  -28.2023   **    8.9721     0.2405 
   8.000   0.53147  -0.17856   0.56066   -18.571    8.9396   **  -0.00069   0.00870   0.00873    94.513  -27.2139   **    8.9407     0.2705 
   9.000   0.52962  -0.17671   0.55832   -18.452    8.9034   **  -0.00075   0.00965   0.00968    94.447  -26.3159   **    8.9047     0.3012 
  10.000   0.52750  -0.17477   0.55570   -18.331    8.8625   **  -0.00086   0.01061   0.01064    94.615  -25.4927   **    8.8640     0.3328 
  11.000   0.52511  -0.17272   0.55279   -18.207    8.8168   **  -0.00100   0.01157   0.01162    94.959  -24.7319   **    8.8188     0.3651 
  12.000   0.52245  -0.17058   0.54960   -18.082    8.7665   **  -0.00119   0.01255   0.01260    95.433  -24.0239   **    8.7688     0.3985 
  13.000   0.51953  -0.16834   0.54612   -17.954    8.7115   **  -0.00142   0.01353   0.01360    96.006  -23.3610   **    8.7142     0.4328 
  14.000   0.51635  -0.16601   0.54238   -17.823    8.6516   **  -0.00169   0.01452   0.01462    96.655  -22.7369   **    8.6548     0.4683 
  15.000   0.51290  -0.16358   0.53836   -17.689    8.5870   **  -0.00200   0.01552   0.01565    97.360  -22.1466   **    8.5907     0.5050 
  16.000   0.50920  -0.16106   0.53407   -17.552    8.5176   **  -0.00235   0.01652   0.01669    98.107  -21.5859   **    8.5218     0.5430 
  17.000   0.50526  -0.15846   0.52952   -17.413    8.4433   **  -0.00274   0.01753   0.01775    98.885  -21.0514   **    8.4482     0.5825 
  18.000   0.50106  -0.15577   0.52472   -17.269    8.3641   **  -0.00317   0.01856   0.01882    99.684  -20.5403   **    8.3697     0.6235 
  19.000   0.49663  -0.15299   0.51966   -17.122    8.2800   **  -0.00363   0.01958   0.01992   100.496  -20.0501   **    8.2864     0.6661 
  20.000   0.49196  -0.15014   0.51436   -16.971    8.1910   **  -0.00413   0.02062   0.02103   101.315  -19.5789   **    8.1982     0.7106 
  21.000   0.48706  -0.14720   0.50882   -16.816    8.0969   **  -0.00466   0.02166   0.02216   102.135  -19.1249   **    8.1051     0.7569 
  22.000   0.48193  -0.14419   0.50304   -16.657    7.9977   **  -0.00522   0.02271   0.02330   102.952  -18.6868   **    8.0070     0.8052 
  23.000   0.47659  -0.14111   0.49704   -16.493    7.8935   **  -0.00582   0.02376   0.02447   103.762  -18.2633   **    7.9040     0.8558 
  24.000   0.47103  -0.13795   0.49082   -16.324    7.7841   **  -0.00645   0.02482   0.02565   104.562  -17.8535   **    7.7959     0.9086 
  25.000   0.46527  -0.13473   0.48439   -16.150    7.6695   **  -0.00711   0.02589   0.02685   105.348  -17.4563   **    7.6828     0.9638 
  26.000   0.45931  -0.13145   0.47775   -15.971    7.5496   **  -0.00779   0.02696   0.02806   106.120  -17.0711   **    7.5646     1.0217 
  27.000   0.45315  -0.12810   0.47091   -15.785    7.4244   **  -0.00850   0.02804   0.02930   106.874  -16.6973   **    7.4412     1.0822 
  28.000   0.44681  -0.12470   0.46389   -15.594    7.2939   **  -0.00924   0.02912   0.03055   107.609  -16.3342   **    7.3127     1.1457 
  29.000   0.44029  -0.12124   0.45668   -15.396    7.1578   **  -0.01000   0.03020   0.03182   108.324  -15.9814   **    7.1789     1.2122 
  30.000   0.43360  -0.11774   0.44930   -15.192    7.0163   **  -0.01078   0.03129   0.03310   109.017  -15.6385   **    7.0398     1.2820 
  31.000   0.42674  -0.11418   0.44175   -14.980    6.8692   **  -0.01159   0.03238   0.03439   109.687  -15.3052   **    6.8955     1.3552 
  32.000   0.41973  -0.11058   0.43405   -14.760    6.7165   **  -0.01241   0.03347   0.03570   110.334  -14.9811   **    6.7457     1.4320 
  33.000   0.41257  -0.10694   0.42620   -14.532    6.5580   **  -0.01324   0.03457   0.03702   110.957  -14.6661   **    6.5906     1.5126 
  34.000   0.40527  -0.10327   0.41822   -14.296    6.3937   **  -0.01409   0.03566   0.03835   111.555  -14.3598   **    6.4300     1.5973 
  35.000   0.39783  -0.09956   0.41010   -14.050    6.2235   **  -0.01495   0.03676   0.03968   112.129  -14.0622   **    6.2640     1.6862 
  36.000   0.39028  -0.09582   0.40187   -13.795    6.0473   **  -0.01582   0.03786   0.04103   112.676  -13.7730   **    6.0923     1.7797 
  37.000   0.38260  -0.09206   0.39352   -13.529    5.8650   **  -0.01669   0.03895   0.04237   113.198  -13.4922   **    5.9151     1.8779 
  38.000   0.37482  -0.08827   0.38508   -13.252    5.6766   **  -0.01757   0.04004   0.04373   113.693  -13.2196   **    5.7323     1.9811 
  39.000   0.36695  -0.08447   0.37654   -12.963    5.4819   **  -0.01845   0.04113   0.04508   114.163  -12.9551   **    5.5437     2.0897 
  40.000   0.35898  -0.08065   0.36793   -12.662    5.2808   **  -0.01933   0.04221   0.04643   114.605  -12.6987   **    5.3495     2.2039 
  41.000   0.35093  -0.07682   0.35924   -12.348    5.0733   **  -0.02021   0.04329   0.04778   115.021  -12.4503   **    5.1494     2.3241 
  42.000   0.34280  -0.07299   0.35049   -12.020    4.8591   **  -0.02108   0.04436   0.04912   115.411  -12.2098   **    4.9436     2.4506 
  43.000   0.33462  -0.06915   0.34169   -11.676    4.6382   **  -0.02194   0.04543   0.05045   115.773  -11.9772   **    4.7319     2.5838 
  44.000   0.32638  -0.06531   0.33285   -11.316    4.4105   **  -0.02278   0.04649   0.05177   116.108  -11.7526   **    4.5143     2.7241 
  45.000   0.31809  -0.06148   0.32397   -10.939    4.1759   **  -0.02361   0.04754   0.05308   116.416  -11.5359   **    4.2909     2.8720 
  46.000   0.30976  -0.05765   0.31508   -10.543    3.9341   **  -0.02443   0.04857   0.05437   116.697  -11.3270   **    4.0615     3.0280 
  47.000   0.30141  -0.05384   0.30618   -10.128    3.6851   **  -0.02522   0.04960   0.05564   116.950  -11.1261   **    3.8262     3.1926 
  48.000   0.29303  -0.05004   0.29727    -9.691    3.4287   **  -0.02598   0.05061   0.05689   117.175  -10.9330   **    3.5849     3.3663 
  49.000   0.28464  -0.04626   0.28837    -9.231    3.1648   **  -0.02672   0.05161   0.05812   117.372  -10.7479   **    3.3377     3.5497 
  50.000   0.27625  -0.04250   0.27950    -8.747    2.8932   **  -0.02743   0.05260   0.05932   117.541  -10.5708   **    3.0845     3.7436 
  51.000   0.26786  -0.03877   0.27065    -8.236    2.6138   **  -0.02810   0.05356   0.06048   117.681  -10.4017   **    2.8255     3.9487 
  52.000   0.25948  -0.03507   0.26184    -7.697    2.3265   **  -0.02873   0.05451   0.06162   117.791  -10.2406   **    2.5605     4.1659 
  53.000   0.25113  -0.03140   0.25309    -7.126    2.0310   **  -0.02932   0.05543   0.06271   117.872  -10.0877   **    2.2898     4.3959 
  54.000   0.24281  -0.02776   0.24439    -6.523    1.7272   **  -0.02986   0.05634   0.06376   117.922   -9.9429   **    2.0132     4.6398 
  55.000   0.23452  -0.02417   0.23576    -5.884    1.4150   **  -0.03035   0.05722   0.06477   117.941   -9.8064   **    1.7311     4.8986 
  56.000   0.22627  -0.02061   0.22721    -5.205    1.0942   **  -0.03079   0.05808   0.06574   117.929   -9.6782   **    1.4433     5.1737 
  57.000   0.21808  -0.01710   0.21875    -4.485    0.7647   **  -0.03117   0.05891   0.06665   117.883   -9.5584   **    1.1502     5.4664 
  58.000   0.20995  -0.01364   0.21039    -3.718    0.4263   **  -0.03149   0.05972   0.06751   117.804   -9.4471   **    0.8519     5.7782 
  59.000   0.20189  -0.01023   0.20214    -2.901    0.0789   **  -0.03174   0.06049   0.06831   117.690   -9.3444   **    0.5485     6.1108 
  60.000   0.19389  -0.00687   0.19402    -2.031   -0.2776   **  -0.03193   0.06123   0.06906   117.539   -9.2503   **    0.2404     6.4661 
  61.000   0.18598  -0.00357   0.18602    -1.101   -0.6433   **  -0.03204   0.06194   0.06974   117.351   -9.1650   **   -0.0721     6.8464 
  62.000   0.17816  -0.00033   0.17816    -0.106   -1.0181   **  -0.03208   0.06262   0.07035   117.124   -9.0887   **   -0.3888     7.2541 
  63.000   0.17043   0.00285   0.17045     0.959   -1.4022   **  -0.03203   0.06325   0.07090   116.856   -9.0213   **   -0.7092     7.6921 
  64.000   0.16280   0.00597   0.16291     2.101   -1.7954   **  -0.03190   0.06385   0.07138   116.544   -8.9630   **   -1.0328     8.1636 
  65.000   0.15528   0.00903   0.15554     3.327   -2.1977   **  -0.03168   0.06441   0.07178   116.187   -8.9140   **   -1.3591     8.6725 
  66.000   0.14786   0.01201   0.14835     4.644   -2.6086   **  -0.03136   0.06493   0.07211   115.782   -8.8743   **   -1.6875     9.2231 
  67.000   0.14057   0.01493   0.14136     6.063   -3.0280   **  -0.03096   0.06541   0.07236   115.327   -8.8441   **   -2.0173     9.8206 
  68.000   0.13339   0.01778   0.13457     7.591   -3.4554   **  -0.03044   0.06584   0.07253   114.817   -8.8235   **   -2.3477    10.4710 
  69.000   0.12634   0.02055   0.12800     9.238   -3.8899   **  -0.02983   0.06622   0.07263   114.250   -8.8125   **   -2.6779    11.1813 
  70.000   0.11943   0.02325   0.12167    11.016   -4.3308   **  -0.02911   0.06655   0.07264   113.622   -8.8112   **   -3.0068    11.9601 
  71.000   0.11265   0.02587   0.11558    12.936   -4.7767   **  -0.02827   0.06683   0.07257   112.928   -8.8197   **   -3.3335    12.8177 
  72.000   0.10601   0.02842   0.10975    15.008   -5.2263   **  -0.02732   0.06706   0.07241   112.163   -8.8381   **   -3.6568    13.7664 
  73.000   0.09951   0.03089   0.10419    17.245   -5.6777   **  -0.02625   0.06724   0.07218   111.323   -8.8663   **   -3.9754    14.8216 
  74.000   0.09316   0.03328   0.09892    19.657   -6.1284   **  -0.02505   0.06736   0.07186   110.401   -8.9043   **   -4.2879    16.0023 
  75.000   0.08696   0.03559   0.09396    22.256   -6.5756   **  -0.02373   0.06742   0.07147   109.390   -8.9519   **   -4.5929    17.3330 
  76.000   0.08091   0.03781   0.08931    25.049   -7.0161   **  -0.02228   0.06742   0.07100   108.284   -9.0089   **   -4.8889    18.8453 
  77.000   0.07502   0.03996   0.08500    28.041   -7.4458   **  -0.02069   0.06736   0.07046   107.075   -9.0751   **   -5.1742    20.5823 
  78.000   0.06929   0.04202   0.08104    31.235   -7.8604   **  -0.01897   0.06723   0.06986   105.753   -9.1500   **   -5.4472    22.6039 
  79.000   0.06372   0.04400   0.07744    34.627   -8.2551   **  -0.01710   0.06705   0.06919   104.311   -9.2330   **   -5.7063    25.0003 
  80.000   0.05831   0.04590   0.07421    38.208   -8.6248   **  -0.01510   0.06679   0.06848   102.736   -9.3234   **   -5.9498    27.9177 
  81.000   0.05307   0.04772   0.07137    41.958   -8.9644   **  -0.01294   0.06647   0.06772   101.020   -9.4200   **   -6.1760    31.6269 
  82.000   0.04799   0.04945   0.06891    45.854   -9.2691   **  -0.01064   0.06608   0.06693    99.150   -9.5217   **   -6.3833    36.7499 
  83.000   0.04308   0.05109   0.06683    49.862   -9.5348   **  -0.00819   0.06562   0.06613    97.115   -9.6266   **   -6.5701    45.5340 
  84.000   0.03834   0.05266   0.06513    53.943   -9.7583   **  -0.00558   0.06509   0.06532    94.904   -9.7328   **   -6.7352    56.6800 
  85.000   0.03376   0.05414   0.06380    58.051   -9.9379   **  -0.00282   0.06448   0.06454    92.506   -9.8377   **   -6.8772    44.7834 
